Date,UPST_adj_1_change_pred,SOFI_adj_1_change_pred,OPRT_adj_1_change_pred,LC_adj_1_change_pred,AFRM_adj_1_change_pred,AFRM_adj_1_change,LC_adj_1_change,OPRT_adj_1_change,SOFI_adj_1_change,UPST_adj_1_change,benchmark_avg_adj_1_change
2021-11-30,,,,,,-0.0798073886959268,-0.0583741424702279,-0.0358639047910529,-0.0470931367969107,-0.1231880771301091,-0.0688653299768455
2021-12-01,-0.0158302735061608,,,0.0071092518834569,,-0.0241914729347172,0.0191496598230982,0.0371979692174895,0.0024405736693455,-0.0147508716309781,0.0039691716288476
2021-12-02,,,,,,-0.0572307868131868,-0.0687898089171974,-0.0381927824030174,-0.0754716981132075,-0.0305649943502823,-0.0540500141193783
2021-12-03,,,,,,0.0345952915814116,-0.0023939808481531,0.0387409685230024,0.0348913759052009,0.0266333009297345,0.0264933912182393
2021-12-06,,,,,,0.1061740091800091,0.0771340418237915,0.0447551960487087,0.057251972010178,0.1005903757813266,0.0771811189688028
2021-12-07,,,,,,0.0426953301712214,0.009548026734564,0.0098170013386882,0.0192539097921835,0.0025272848533297,0.0167683105779973
2021-12-08,,,-0.0296646261637505,,,-0.0690787210355651,-0.0409835763235679,-0.0349093696380632,-0.075560857404908,-0.0759890383286782,-0.0593043125461565
2021-12-09,,,,,,-0.0373541266856575,-0.0384615384615385,-0.0256409798534799,-0.041507024265645,-0.1049554864714202,-0.0495838311475482
2021-12-10,,,,,,-0.0411580136030694,-0.0823931623931624,-0.0413534285078276,-0.0286475682878081,-0.0602799502332814,-0.0507664246050298
2021-12-13,,,,,,-0.0381047839041903,-0.0242175484351714,-0.0161764705882352,-0.0068587105624142,-0.040447511458328,-0.0251610049896678
2021-12-14,,,,,,0.0492578817034474,0.0271095445929918,0.0174389636273044,0.0469613259668508,0.0640220710042511,0.0409579573789691
2021-12-15,,,-0.03725464097037,,-0.0542447366579251,-0.1057848682883888,-0.1126393680297398,-0.0470127815866797,-0.0587071240105541,-0.0881151355278515,-0.0824518554886428
2021-12-16,,,,,,-0.0047360037230149,-0.0079598237134551,0.0493320169235365,0.0266292922214437,-0.0103811576392288,0.0105768648138562
2021-12-17,,,,,,-0.0141742841199034,-0.0206925253378378,-0.0073457394711068,-0.0040955631399317,-0.0551802944838486,-0.0202976813105256
2021-12-20,,,,,,0.0642907857361367,0.0431220335005591,0.0192402565367537,0.026045236463331,0.1367300076045627,0.0578856639682686
2021-12-21,,,,,,-0.0247032430194898,0.0562214941619887,0.0062924007744433,0.0013360053440214,-0.0280973850173236,0.002209854448728
2021-12-22,,,,,,0.0008905115266648,0.0078278280950225,0.0192400183145733,0.0066711140760506,0.0196861234835221,0.0108631190991667
2021-12-23,,,,,,0.0451759472053796,-0.0069902912621359,0.0141575736593877,0.0198807157057654,0.0803293781580221,0.0305106646932838
2021-12-27,,,,,,-0.0374539476746255,-0.0308955416503715,-0.0432759888320147,-0.0350877192982457,-0.069170160486073,-0.0431766715882661
2021-12-28,,,,,,-0.0342929950169891,-0.0242131144385344,-0.0136185804289193,-0.0255892255892254,-0.0071827011667939,-0.0209793233280924
2021-12-29,,,,,,0.0568783481570853,0.0124069478908188,0.0103549797655335,0.1022805805114028,0.0509127742087671,0.0465667261067215
2021-12-30,,,,,,-0.0318668037392855,-0.0122549019607843,-0.0117130307467056,-0.0087774294670845,-0.0265713838126466,-0.0182367099453013
2021-12-31,,,,,,-0.0532020595306693,0.034325889164599,0.0192592098765431,-0.0082226438962682,-0.0438863110928029,-0.0103451830957196
2022-01-03,,,,,,-0.10293031302311,0.0007997201119551,0.0014535368921289,-0.0401785714285714,-0.0558551208114164,-0.0393421496518027
2022-01-04,,,,,,-0.0688444529284882,-0.0831002763443756,-0.0232220125786164,-0.0631229235880399,-0.0934251121185369,-0.0663429555116114
2022-01-05,,,,,,0.019740965921551,-0.0283225259990185,0.0059434370508453,-0.0226950354609929,-0.0435309319980615,-0.0137728180971353
2022-01-06,,,,,,-0.0182490140135391,0.0058296415170242,-0.012309207893117,-0.0029027576197386,-0.0124968589039939,-0.0080256393826729
2022-01-07,,,,,,-0.0173323907058883,-0.0178332144449399,-0.0413758245950062,-0.0269286754002912,-0.0216331685754552,-0.0250206547443161
2022-01-10,,,,,,0.0356595228951821,0.1130276389910287,0.0140405616224648,0.0426327599102469,0.0580318136345361,0.0526784594106917
2022-01-11,,,,,,-0.0276440580975448,0.016721044045677,0.0051282051282051,-0.0057388809182209,-0.0218899227141899,-0.0066847225112147
2022-01-12,,,,,,-0.084528543158668,-0.0200561572402727,0.0076530612244898,-0.0555555555555555,-0.0773583623897183,-0.045969111423945
2022-01-13,,,,,,-0.0407596717354639,-0.0130986082685222,-0.0243037974683544,0.0084033613445377,0.0170251807780319,-0.0105467070699541
2022-01-14,,,,,,-0.0724093345162788,-0.0659477782684455,-0.0176440062272963,-0.0863636363636363,-0.0108000809036082,-0.050632967255853
2022-01-18,,,,,,0.0018697880959799,-0.0266429840142095,0.051241415742208,0.1368159203980099,-0.0354835943778147,0.0255601091688347
2022-01-19,,,,,,-0.0233282104201457,0.0027372262773721,-0.0306532160804019,0.0940919037199123,0.010753702278017,0.0107202811549507
2022-01-20,,,,,,-0.0823248102281021,-0.048680618744313,-0.0171074122805903,-0.0739999999999999,-0.1346710287508907,-0.0713567740007792
2022-01-21,,,,,,0.0107582680763791,0.0071735533237686,0.0121309078128115,-0.0424766018718502,-0.0146678169254981,-0.0054163379168777
2022-01-24,,,,,,-0.0640343347639484,0.0232668577049788,-0.0151120888425175,-0.0406015037593985,0.0310857702376776,-0.0130790598846416
2022-01-25,,-0.0033570566089404,,,,0.0221936903888479,0.0440835751314885,-0.0079365079365079,-0.0141065830721003,0.0196391301371272,0.0127746609297711
2022-01-26,,,,,,-0.0846940965368741,-0.2924444444444444,-0.0346666666666666,-0.09697933227345,-0.0616346258729424,-0.1140838331588755
2022-01-27,,,,,,0.1705548194689206,0.060301444723618,-0.0049723756906077,-0.0228873239436619,0.0540330984366947,0.0514059325989927
2022-01-28,,,,,,0.0730196126782716,0.1113744734226582,0.0,0.1243243243243243,0.1474737052631578,0.0912384231376824
2022-01-31,,,,,,0.0532230841267364,0.0357142857142855,0.0,0.0633012820512819,0.0763232716939128,0.0457123847172433
2022-02-01,-0.0108440277030847,,,-0.0406446024332448,,-0.0976586204360422,-0.0735975295934122,-0.0327595780122154,-0.0836473247927656,-0.0983550737517245,-0.077203625317232
2022-02-02,,,,,,-0.0558383487574044,-0.0449999444444445,-0.0292766934557979,-0.0485197368421052,-0.0742981465705818,-0.0505865740140668
2022-02-03,,,,,,0.0914941349280176,0.0203606736264878,-0.0035481963335304,0.0276577355229041,0.0071479321964669,0.0286224559880692
2022-02-04,,,,,,0.0043027888446216,-0.006271436358527,0.0142433234421364,-0.0142977291841883,-0.0262597189372316,-0.0056565544386377
2022-02-07,,,,,,0.0353855918755949,0.0384394721744121,0.0081919251023991,0.0349829351535835,0.0409204493865009,0.0315840747384981
2022-02-08,,,-0.0106134469745768,,,0.144521072796935,0.0541436464088396,0.0005803830528148,0.0601813685078316,0.123236969858588,0.0765326881250018
2022-02-09,,,,,,-0.2142474558114623,-0.0529350104821801,-0.0110209396751739,-0.0365474339035768,-0.0560156821086856,-0.0741533043962157
2022-02-10,,,,,,-0.2067144001363327,-0.0320973990038738,-0.0035190031389444,0.0008071025020177,-0.0564151226415093,-0.0595877644837285
2022-02-11,,,,,,-0.0612244481466046,-0.0097198399085191,-0.0082401412595642,-0.0322580645161291,0.0457908532030848,-0.0131303281255464
2022-02-14,,,,,,0.0251715783713597,0.061778233256351,0.0272996439169139,0.0483333333333333,0.0431166643043339,0.0411398906364584
2022-02-15,,,-0.0155639540845949,,-0.0024937324920997,-0.0419643089724176,0.029907668836741,0.0173311390717005,0.039745627980922,0.3565208839105409,0.0803082021654973
2022-02-16,,,,,,-0.1223206021584624,-0.0485744958513992,-0.0159001126689318,-0.0688073394495413,-0.0566177304444878,-0.0624440561145645
2022-02-17,,,,,,-0.0090256442275361,-0.0061043285238623,-0.0103866128101557,-0.0648604269293924,-0.068609909453201,-0.0317973843888295
2022-02-18,,,,,,-0.0246451098502487,-0.0156337800111668,-0.0303207580174925,-0.0992098331870061,-0.0733564073812439,-0.0486331776894316
2022-02-22,,,,,,-0.0387256248283437,-0.0459443588170368,0.0060132895979128,-0.0428849902534113,-0.0670483932113783,-0.0377180155024514
2022-02-23,,,,,,0.1059999714285715,0.0737217003567183,0.0107591153616257,0.0519348268839103,0.1700613982033265,0.0824954024468305
2022-02-24,,,,,,0.0123998969878555,0.0398672225840099,-0.0153755174452987,0.0329138431752178,0.0329152558058094,0.0205441402215188
2022-02-25,,-0.0054223338934715,,,,0.0676193178775024,-0.0106496799441064,-0.0186186186186185,0.0731021555763822,0.1627170973389351,0.0548340544460189
2022-02-28,,,,,,0.0124283221797321,-0.047900914962325,-0.0807833537331701,-0.0218340611353712,-0.0796886549880164,-0.0435557325278301
2022-03-01,0.0373741241646016,,,0.0045285746445692,,-0.0132200657880059,0.0186545495390306,0.051930758988016,0.0339285714285715,0.079332905612087,0.0341253439559398
2022-03-02,,,,,,-0.0645933269041465,-0.0516093229744728,-0.0056962025316456,-0.0768566493955095,-0.043807946523184,-0.0485126896657917
2022-03-03,,,,,,-0.083887421170712,-0.07489760093622,-0.0598345003182686,-0.0645463049579045,-0.1452085451847067,-0.0856748745135624
2022-03-04,,,,,,-0.0630932160804019,-0.0740037950664136,-0.0893703452945159,-0.038,-0.1229438177923499,-0.0774822348467363
2022-03-07,,,,,,0.0214540518041104,0.0047814207650274,-0.0237918215613381,0.0103950103950105,-0.0044444444444444,0.0016788433916731
2022-03-08,,,0.0132824682989823,,,0.0735122541864718,0.0632222977566281,0.0342726580350343,0.0154320987654319,0.0458928482142857,0.0464664313915704
2022-03-09,,,,,,-0.0067934784454749,-0.0358056265984655,-0.0235640648011782,-0.0466058763931103,-0.0379033808938311,-0.030134485426412
2022-03-10,,,,,,-0.1556771041224925,-0.0557029177718833,-0.0158371040723981,-0.0913921360255046,-0.1119786631405145,-0.0861175850265586
2022-03-11,,,,,,-0.1503565084135933,-0.0470505617977528,0.072030651340996,-0.072514619883041,-0.1073142064885249,-0.0610410490483832
2022-03-14,,,,,,0.0804729626419893,0.0405305821665438,-0.0357398141529664,0.0340479192938207,0.0911126859687792,0.0420848671836333
2022-03-15,,,0.0109536477041394,,0.0975037145149968,0.1768443346276034,0.0878186968838528,0.0266864343958488,0.0451219512195122,0.0971480684094767,0.0867238971072588
2022-03-16,,,,,,0.1022795440911816,0.0436198567708332,0.0086642599277979,0.0396732788798133,0.0899486046736401,0.0568371088686532
2022-03-17,,,,,,0.107755074829932,0.0255770414487186,0.0229062276306368,0.1077441077441077,0.0763489834434245,0.0680662870193639
2022-03-18,,,,,,0.030704987244043,-0.0298054118123228,-0.0041987403778865,-0.0303951367781154,0.0030285884830749,-0.0061331426482413
2022-03-21,,,,,,0.0367016452979418,0.0407523510971787,0.0021082220660575,0.0156739811912225,0.0109654749458161,0.0212403349196433
2022-03-22,,,,,,0.0140230114942527,-0.0409638554216867,-0.0511921458625526,-0.036008230452675,-0.067279767336011,-0.0362841975157345
2022-03-23,,,,,,0.0156426657074888,0.0175880025125627,-0.0036954915003695,0.0106723585912487,-0.0271340781517499,0.0026146914318361
2022-03-24,,,,,,-0.0589285504225123,-0.0234568504038981,-0.0066765578635015,-0.0485744456177402,-0.1011693400044002,-0.0477611488624104
2022-03-25,,0.0055147473180722,,,,0.025853889943074,0.0189634007585333,0.0052277819268111,0.0266370699223086,0.0423051664923916,0.0237974618086237
2022-03-28,,,,,,0.1132948439306358,0.0676177377408351,0.0512630014858841,0.0962162162162163,0.111039141603582,0.0878861881954307
2022-03-29,,,,,,-0.0290758451058839,-0.0557814675061864,-0.0098939929328621,-0.0364891518737673,-0.0501789057198786,-0.0362838726277156
2022-03-30,,,,,,-0.0100534973262033,-0.0289230769230769,0.0249821556031406,-0.0327533265097236,-0.044243937657648,-0.0181983365627022
2022-03-31,,,,,,0.0071305533087846,-0.0082382762991127,0.0215877437325906,-0.0126984126984126,-0.0005499771033082,0.0014463261881083
2022-04-01,0.0288840381019328,,,0.0093649709774958,,0.0233855390820525,0.0127795527156548,-0.016359918200409,0.0471596998928187,0.0442080073760249,0.0222345761732284
2022-04-04,,,,,,-0.0809224511337012,-0.0347003154574131,-0.0117810117810117,-0.0665301944728762,-0.0889766989719227,-0.056582134363385
2022-04-05,,,,,,-0.0677463731751825,-0.0496732026143791,-0.0098176718092567,-0.0405701754385964,-0.0618973962408657,-0.0459409638556561
2022-04-06,,,,,,-0.0530951322019851,0.0055020632737277,-0.0191218130311614,-0.072,-0.0205549839500005,-0.0318539731818839
2022-04-07,,,,,,-0.0289405418878413,-0.0246238030095758,0.015884476534296,-0.0307881773399013,-0.0433368821614832,-0.0223609855729011
2022-04-08,,,-0.0222526348973663,,,0.0031931610860478,-0.0196353436185132,-0.03909026297086,-0.0190597204574333,-0.015794614802997,-0.0180773561527511
2022-04-11,,,,,,-0.0058355701369876,-0.0185979971387696,0.011094674556213,-0.0310880829015542,-0.0643040656089134,-0.0217462082460023
2022-04-12,,,,,,0.0245464781216648,0.0218658892128278,0.0146305779078272,0.0173796791443849,0.0483563369265882,0.0253557922626586
2022-04-13,,,,,,-0.0835938237711549,-0.0356633380884451,-0.0266762797404469,-0.0459921156373194,-0.0614632604452373,-0.0506777635365207
2022-04-14,,,,,,0.0005683432954914,-0.0051775147928994,0.0088888888888887,-0.0179063360881542,-0.0107735139719947,-0.0048800265337336
2022-04-18,,,,,,0.0516898623030348,0.0520446096654276,-0.0080763582966225,0.0392706872370267,0.0707293065255836,0.04113162148689
2022-04-19,,,,,,-0.06130167597358,-0.0106007067137809,-0.0214655810510732,-0.0620782726045884,-0.0899428914285713,-0.0490778255543188
2022-04-20,,,,,,-0.0535096693618912,-0.0371428571428571,-0.0393343419062027,-0.0503597122302158,-0.0543764179722372,-0.0469445997226808
2022-04-21,,,,,,-0.0528875955691431,-0.0081602373887241,-0.048031496062992,-0.0318181818181818,-0.0049137182637296,-0.0291622458205541
2022-04-22,,,,,,0.0420411103979461,0.0785340314136127,0.0380479735318446,0.0250391236306728,0.0621913252368877,0.0491707128421928
2022-04-25,,-0.0245627802841816,,,,-0.070526668600965,-0.0402219140083217,-0.0470119521912349,-0.0396946564885496,-0.0515139867578332,-0.0497938356093809
2022-04-26,,,,,,-0.0271702783300198,-0.0065028901734104,-0.0359531772575252,-0.0222575516693163,-0.0483508027116387,-0.0280469400283821
2022-04-27,,,,,,0.0630108289165249,0.1869090909090909,0.0581092801387683,0.048780487804878,0.0871381173239487,0.0887895610186422
2022-04-28,,,,,,-0.0804228798597526,-0.065563725490196,-0.0499999999999999,-0.0511627906976743,-0.039436633532308,-0.0573172059159862
2022-04-29,,,,,,0.057839719239034,0.0295081967213113,0.0327868852459016,0.0343137254901961,0.1143695193696154,0.0537636092132117
2022-05-02,,,,,,-0.0085639325242445,-0.0025477707006369,0.0075187969924812,0.0110584518167458,0.022248816321742,0.0059428723812175
2022-05-03,,,,,,0.0551495016611296,0.0453385057471262,0.056384742951907,0.1156249999999998,0.0948982107991833,0.0734791922318692
2022-05-04,,,,,,-0.1492443324937028,-0.0580330447139251,-0.0627943485086343,-0.0434173669467786,-0.0484129421823232,-0.0723804069690728
2022-05-05,,,,,,-0.076609881569208,-0.0304798962386511,-0.0259631490787268,-0.0571010248901903,-0.0578391952174394,-0.0495986293988431
2022-05-06,,,,,,-0.1747495320741671,-0.0702341137123745,-0.0722269991401549,-0.0729813664596273,-0.0805817389507895,-0.0941547500674227
2022-05-09,,,,,,-0.1165613890237979,-0.0546762589928057,0.0973123262279889,-0.1206030150753768,-0.5642421585988134,-0.151754099092561
2022-05-10,,,,,,-0.1957119738476099,-0.0106544901065449,-0.0059121621621621,0.0457142857142858,-0.1669146335342268,-0.0666957947872516
2022-05-11,,,,,,0.2330827751196171,0.0123076923076923,-0.0229396771452845,0.0309653916211292,0.1707142499999998,0.0848260863806308
2022-05-12,,,,,,0.3143014238192114,0.0775075987841944,-0.0052173913043478,0.1925795053003534,0.1632093399392722,0.1484760953077367
2022-05-13,,,,,,-0.0320539026593801,-0.0458392101551481,-0.0218531468531468,0.0237037037037037,-0.0089168631283278,-0.0169918838184598
2022-05-16,,,,,,0.0997820871554644,0.0406504065040651,0.0125111706881144,0.0202604920405209,0.2347181467393981,0.0815844606255126
2022-05-17,,,,,,-0.0312994849445323,-0.0632102272727272,-0.0326566637246248,0.025531914893617,0.0360051435919419,-0.0131258634912651
2022-05-18,,,,,,0.0515336584239811,0.0144048521607278,-0.0063868613138686,0.0719225449515905,0.0670252792718244,0.039699894698851
2022-05-19,,,,,,-0.0346168430422731,-0.0224215246636771,-0.0238751147842056,-0.0335483870967742,-0.1333850471739027,-0.0495693833521666
2022-05-20,,,,,,-0.0120870265914585,0.0244648318042812,0.0357478833490121,-0.0293724966622164,-0.0615212514201062,-0.0085536119040975
2022-05-23,,,,,,-0.1533442088091353,-0.0514925373134328,-0.025431425976385,-0.0756533700137551,-0.1144219043046029,-0.0840686892834622
2022-05-24,,,,,,0.1088631984585741,0.063729346970889,0.0102516309412861,0.0431547619047618,0.0893673976114457,0.0630732671773914
2022-05-25,,0.0035554801953302,,,,0.2172024326672459,0.0451183431952664,0.0230627306273063,0.0185449358059914,0.0649863339514125,0.0737829552494445
2022-05-26,,,,,,0.0831548893647395,0.1068648266100495,0.0,0.057422969187675,0.1677495205452213,0.0830384411415371
2022-05-27,,,,,,-0.0609555189456343,0.0051150895140665,0.0153291253381424,-0.0092715231788078,0.0013908205288766,-0.0096784013486713
2022-05-31,,,,,,-0.1466666666666666,-0.0209923664122136,0.0035523978685614,-0.0574866310160429,-0.0880952941232026,-0.0619377120699128
2022-06-01,0.0869103232688026,,,0.0276312116768381,,0.0863486842105263,0.046133853151397,0.0079646017699115,0.052482269503546,0.1251087929745167,0.0636076403219795
2022-06-02,,,,,,-0.0499621498864496,-0.0267080745341615,0.0070237050043897,-0.0592991913746629,-0.0613033854438869,-0.0380498192469542
2022-06-03,,,,,,-0.0549801195219123,0.0102105934907466,0.0401046207497819,-0.0171919770773638,-0.0502678811234469,-0.0144249526964389
2022-06-06,,,,,,0.026559908370991,0.0366392924826279,0.0620284995808886,0.0,-0.0121474408740755,0.0226160519120864
2022-06-07,,,,,,-0.0418891170431212,-0.0316879951249238,-0.0410418310970797,-0.0291545189504373,-0.0480896563880179,-0.038372623720716
2022-06-08,,,-0.0407274732647183,,,-0.0921560222888984,-0.0566393958464442,-0.0584362139917695,-0.0825825825825825,-0.0848904306754524,-0.0749409290770294
2022-06-09,,,,,,-0.0349385741265345,-0.0613742494996664,-0.0611888111888111,-0.027823240589198,-0.0549532672020806,-0.0480556285212581
2022-06-10,,,,,,-0.123287714124867,-0.0781805259417199,-0.0605214152700186,-0.0555555555555555,-0.103494286289982,-0.0842078994364286
2022-06-13,,,,,,-0.0122767299107143,0.0023130300693907,-0.0128840436075321,0.0561497326203208,0.0196369824565016,0.0105877943255933
2022-06-14,,,,,,0.0508473982572093,0.0153846153846153,0.0040160642570279,0.0025316455696202,0.0210096877735626,0.018757882248407
2022-06-15,,,-0.0593846602525115,,-0.0513917092247643,-0.1010753225806451,-0.1022727272727272,-0.1009999999999999,-0.0791245791245792,-0.0831666142802735,-0.093327848651645
2022-06-16,,,,,,0.0944976133072734,0.0278481012658227,0.017797552836485,0.0420475319926874,0.0953864342028407,0.0555154467210218
